model,meeting,theme,block_id_standard,block_id_exclusive,score_standard,score_exclusive,abs_delta,crosses_half
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,53,53,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,54,54,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,54,54,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,54,54,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,54,54,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,55,55,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,55,55,0.7,0.7,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,55,55,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,55,55,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,56,56,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,56,56,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,56,56,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,56,56,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,57,57,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,57,57,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,57,57,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,57,57,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,58,58,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,58,58,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,58,58,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,58,58,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,59,59,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,59,59,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,59,59,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,59,59,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,63,63,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,63,63,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,63,63,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,63,63,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,64,64,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,64,64,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,64,64,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,64,64,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,65,65,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,65,65,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,65,65,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,65,65,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,66,66,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,66,66,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,66,66,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,66,66,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,67,67,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,67,67,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,67,67,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,67,67,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,68,68,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,68,68,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,68,68,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,68,68,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,69,69,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,69,69,0.8,0.8,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,69,69,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,69,69,0.7,0.7,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,70,70,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,70,70,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,70,70,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,70,70,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,71,71,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,71,71,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,71,71,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,71,71,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,73,73,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,73,73,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,73,73,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,73,73,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,74,74,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,74,74,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,74,74,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,74,74,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,75,75,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,75,75,0.3,0.3,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,75,75,0.7,0.7,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,75,75,0.2,0.2,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,76,76,0.8,0.8,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,76,76,0.6,0.6,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,76,76,0.7,0.7,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,76,76,0.4,0.4,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,77,77,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,77,77,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,77,77,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,77,77,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,81,81,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,81,81,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,81,81,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,81,81,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,82,82,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,82,82,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,82,82,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,82,82,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,83,83,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,83,83,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,83,83,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,83,83,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,84,84,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,84,84,0.5,0.5,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,84,84,0.7,0.7,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,84,84,0.6,0.6,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,85,85,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,85,85,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,85,85,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,85,85,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,86,86,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,86,86,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,86,86,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,86,86,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,87,87,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,87,87,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,87,87,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,87,87,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,88,88,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,88,88,0.5,0.5,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,88,88,0.7,0.7,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,88,88,0.6,0.6,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,89,89,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,89,89,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,89,89,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,89,89,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,90,90,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,90,90,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,90,90,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,90,90,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,91,91,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,91,91,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,91,91,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,91,91,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,92,92,0.8,0.8,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,92,92,0.3,0.3,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,92,92,0.7,0.7,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,92,92,0.4,0.4,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,93,93,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,93,93,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,93,93,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,93,93,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,94,94,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,94,94,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,94,94,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,94,94,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,95,95,0.3,0.3,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,95,95,0.5,0.5,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,95,95,0.7,0.7,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,95,95,0.6,0.6,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,96,96,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,96,96,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,96,96,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,96,96,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,97,97,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,97,97,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,97,97,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,97,97,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,98,98,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,98,98,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,98,98,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,98,98,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,99,99,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,99,99,0.5,0.5,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,99,99,0.7,0.7,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,99,99,0.3,0.3,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,100,100,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,100,100,0.8,0.8,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,100,100,0.6,0.6,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,100,100,0.5,0.5,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,101,101,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,101,101,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,101,101,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,101,101,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,105,103,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,105,103,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipally_managed_resources,105,103,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",power_dynamics_and_inequality,105,103,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",health_and_well_being,106,104,0.0,0.0,0.0,0
deepseek-r1-7b,"City Council Committee Meeting - April 1, 2025 [kplLo-BL1w0]",municipal_process,106,104,0.3,0.3,0.0,0
